participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
18,18,0,SPEAKER_01,disengaged,1,1,0,1,0.683,0.68298925,0.68298925,0.68298925,0.68298925,0.68298925,0.0
18,18,1,SPEAKER_01,engaged,5,6,0,6,4.310875,4.310833,0.32992674999999994,1.8393750000000002,0.7184721666666666,0.4893749999999999,0.5251141014014572
18,18,2,SPEAKER_01,disengaged,1,1,0,1,3.5666875,3.566666999999999,3.566666999999999,3.566666999999999,3.566666999999999,3.566666999999999,0.0
18,18,3,SPEAKER_01,engaged,1,2,1,1,1.16075,1.1607607500000015,0.03013574999999946,1.130625000000002,0.5803803750000007,0.5803803750000007,0.5502446250000013
18,18,4,SPEAKER_01,disengaged,1,1,1,0,0.0309375,0.030906250000001023,0.030906250000001023,0.030906250000001023,0.030906250000001023,0.030906250000001023,0.0
18,18,5,SPEAKER_01,engaged,1,1,0,1,1.9333125,1.933334000000002,1.933334000000002,1.933334000000002,1.933334000000002,1.933334000000002,0.0
18,18,6,SPEAKER_01,disengaged,2,2,0,2,3.013125,3.0131250000000023,0.5847187500000004,2.428406250000002,1.5065625000000011,1.5065625000000011,0.9218437500000007
18,18,7,SPEAKER_01,engaged,1,1,0,1,1.2845,1.284510749999999,1.284510749999999,1.284510749999999,1.284510749999999,1.284510749999999,0.0
18,18,8,SPEAKER_01,disengaged,1,1,0,1,3.189375,3.189375000000002,3.189375000000002,3.189375000000002,3.189375000000002,3.189375000000002,0.0
18,18,9,SPEAKER_00,engaged,9,9,2,7,16.959375,16.95937500000001,0.01687500000000597,6.024374999999999,1.884375000000001,1.4849999999999994,1.977105483718558
18,18,9,SPEAKER_01,engaged,2,2,0,2,0.9405,0.9404892499999917,0.3374999999999986,0.6029892499999931,0.47024462499999586,0.47024462499999586,0.13274462499999728
18,18,10,SPEAKER_01,disengaged,1,1,0,1,0.9161875,0.9161767499999982,0.9161767499999982,0.9161767499999982,0.9161767499999982,0.9161767499999982,0.0
18,18,11,SPEAKER_01,engaged,1,1,0,1,0.4578125,0.4577812499999965,0.4577812499999965,0.4577812499999965,0.4577812499999965,0.4577812499999965,0.0
18,18,12,SPEAKER_01,disengaged,1,1,0,1,0.7333125,0.7333339999999993,0.7333339999999993,0.7333339999999993,0.7333339999999993,0.7333339999999993,0.0
18,18,13,SPEAKER_01,engaged,3,3,0,3,6.85875,6.858749999999986,0.7840937499999967,4.809374999999996,2.2862499999999955,1.265281249999994,1.7949011443081042
18,18,14,SPEAKER_01,disengaged,2,2,0,2,3.4110625,3.411042000000009,0.4402812499999982,2.970760750000011,1.7055210000000045,1.7055210000000045,1.2652397500000063
18,18,15,SPEAKER_01,engaged,12,13,0,13,28.011375,28.011385749999974,0.05062499999999659,4.606875000000002,2.154721980769229,2.244374999999991,1.2352800285289454
18,18,16,SPEAKER_01,disengaged,1,1,0,1,0.176125,0.1761142499999977,0.1761142499999977,0.1761142499999977,0.1761142499999977,0.1761142499999977,0.0
18,18,17,SPEAKER_01,engaged,7,7,1,6,12.654375,12.654374999999973,0.016874999999998863,4.623750000000001,1.8077678571428533,0.84375,1.6555046313926016
18,18,17,SPEAKER_00,engaged,4,4,2,2,0.725625,0.725625000000008,0.016874999999998863,0.48937500000000966,0.181406250000002,0.10968749999999972,0.19328137631362516
