participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
18,11,0,SPEAKER_01,engaged,3,3,0,3,4.493,4.492989249999999,0.421875,3.4298642499999996,1.497663083333333,0.6412499999999994,1.3692047227027497
18,11,1,SPEAKER_01,disengaged,2,2,0,2,0.27775,0.2777079999999952,0.0959062499999952,0.18180174999999998,0.1388539999999976,0.1388539999999976,0.042947750000002394
18,11,2,SPEAKER_01,engaged,1,1,0,1,0.5666875,0.5666669999999989,0.5666669999999989,0.5666669999999989,0.5666669999999989,0.5666669999999989,0.0
18,11,3,SPEAKER_01,disengaged,2,2,0,2,1.6941875,1.6941669999999949,0.7895107499999998,0.904656249999995,0.8470834999999974,0.8470834999999974,0.05757274999999762
18,11,4,SPEAKER_01,engaged,2,2,0,2,1.9785625,1.978542000000001,0.7396562499999995,1.2388857500000015,0.9892710000000005,0.9892710000000005,0.249614750000001
18,11,5,SPEAKER_01,disengaged,1,1,0,1,0.6666875,0.6666670000000003,0.6666670000000003,0.6666670000000003,0.6666670000000003,0.6666670000000003,0.0
18,11,6,SPEAKER_01,engaged,2,2,0,2,4.111875,4.111875000000001,1.501114249999997,2.6107607500000043,2.0559375000000006,2.0559375000000006,0.5548232500000037
18,11,7,SPEAKER_01,disengaged,2,2,0,2,3.9161875,3.916176749999998,0.8449267499999991,3.071249999999999,1.958088374999999,1.958088374999999,1.113161625
18,11,9,SPEAKER_00,disengaged,1,1,1,0,0.03375,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.0
18,11,9,SPEAKER_01,disengaged,6,6,0,6,10.2803125,10.280281249999994,0.25653124999999477,3.7631250000000023,1.7133802083333325,1.2740624999999959,1.3689673843281969
18,11,10,SPEAKER_01,engaged,3,3,1,2,4.5016875,4.501666999999998,0.015906250000000455,2.865760750000007,1.500555666666666,1.6199999999999903,1.1665098597573458
18,11,11,SPEAKER_01,disengaged,2,2,0,2,3.2423125,3.242292000000006,0.8113857499999995,2.4309062500000067,1.621146000000003,1.621146000000003,0.8097602500000036
18,11,12,SPEAKER_01,engaged,5,5,0,5,15.473875,15.473885749999994,0.05013574999999548,6.564374999999998,3.0947771499999988,2.953125,2.071926507932531
18,11,12,SPEAKER_00,engaged,2,2,0,2,10.816875,10.816874999999996,3.3074999999999903,7.509375000000006,5.408437499999998,5.408437499999998,2.1009375000000077
18,11,13,SPEAKER_00,disengaged,1,1,0,1,1.3333125,1.333332999999982,1.333332999999982,1.333332999999982,1.333332999999982,1.333332999999982,0.0
18,11,15,SPEAKER_00,disengaged,3,3,0,3,4.505625,4.505624999999952,0.7256249999999795,2.075624999999974,1.501874999999984,1.7043749999999989,0.5694322830679698
18,11,15,SPEAKER_01,disengaged,1,1,0,1,1.1378125,1.137781249999989,1.137781249999989,1.137781249999989,1.137781249999989,1.137781249999989,0.0
18,11,16,SPEAKER_01,engaged,2,2,0,2,1.5689375,1.5689590000000067,0.6813232499999913,0.8876357500000154,0.7844795000000033,0.7844795000000033,0.10315625000001205
18,11,17,SPEAKER_01,disengaged,2,2,0,2,1.3845625,1.3845829999999921,0.19236424999999713,1.192218749999995,0.6922914999999961,0.6922914999999961,0.49992724999999893
18,11,18,SPEAKER_01,engaged,2,2,0,2,5.44525,5.445208000000008,1.4521562500000016,3.9930517500000065,2.722604000000004,2.722604000000004,1.2704477500000024
18,11,19,SPEAKER_01,disengaged,1,1,0,1,3.3,3.299999999999983,3.299999999999983,3.299999999999983,3.299999999999983,3.299999999999983,0.0
18,11,20,SPEAKER_01,engaged,1,1,0,1,1.833375,1.833332999999982,1.833332999999982,1.833332999999982,1.833332999999982,1.833332999999982,0.0
18,11,21,SPEAKER_01,disengaged,2,2,0,2,3.186375,3.186385750000028,0.25312500000001137,2.9332607500000165,1.593192875000014,1.593192875000014,1.3400678750000026
18,11,21,SPEAKER_00,disengaged,1,1,0,1,1.39675,1.396739249999996,1.396739249999996,1.396739249999996,1.396739249999996,1.396739249999996,0.0
18,11,22,SPEAKER_00,engaged,4,4,0,4,13.5549375,13.554926749999993,2.227499999999992,5.01617675,3.388731687499998,3.1556250000000006,1.194312270751888
18,11,22,SPEAKER_01,engaged,2,2,0,2,2.10675,2.106739250000004,0.33486425000000963,1.7718749999999943,1.053369625000002,1.053369625000002,0.7185053749999923
18,11,23,SPEAKER_01,disengaged,3,3,0,3,7.6980625,7.698051750000019,2.210624999999993,3.105000000000018,2.5660172500000065,2.3824267500000076,0.38751839863757725
18,11,24,SPEAKER_01,engaged,3,3,0,3,6.468625,6.46861425000003,0.9787500000000193,3.4479892500000062,2.15620475000001,2.0418750000000045,1.0112991931953743
18,11,25,SPEAKER_01,disengaged,2,2,0,2,7.8080625,7.808051750000004,3.105000000000018,4.703051749999986,3.904025875000002,3.904025875000002,0.7990258749999839
18,11,26,SPEAKER_01,engaged,5,5,0,5,8.4784375,8.47840624999995,0.20250000000001478,3.9318750000000193,1.6956812499999898,1.7621562499999754,1.2837516298066627
18,11,26,SPEAKER_00,engaged,1,1,0,1,2.581875,2.5818749999999966,2.5818749999999966,2.5818749999999966,2.5818749999999966,2.5818749999999966,0.0
18,11,27,SPEAKER_01,disengaged,1,1,0,1,1.2666875,1.266666999999984,1.266666999999984,1.266666999999984,1.266666999999984,1.266666999999984,0.0
18,11,28,SPEAKER_01,engaged,1,1,0,1,1.5666875,1.5666669999999954,1.5666669999999954,1.5666669999999954,1.5666669999999954,1.5666669999999954,0.0
