participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
11,15,0,SPEAKER_00,disengaged,6,9,1,8,14.538625,14.538614250000004,0.033749999999997726,5.324864250000001,1.6154015833333337,1.4681250000000023,1.491680018171365
11,15,1,SPEAKER_00,engaged,2,2,0,2,3.6460625,3.6460410000000003,0.2123642499999967,3.4336767500000036,1.8230205000000002,1.8230205000000002,1.6106562500000035
11,15,2,SPEAKER_00,disengaged,2,3,0,3,2.90275,2.902707999999997,0.17840624999999477,1.9311767499999988,0.9675693333333323,0.7931250000000034,0.7261194692756137
11,15,3,SPEAKER_00,engaged,9,9,0,9,16.545125,16.545135750000007,0.4295107500000057,5.703749999999992,1.8383484166666675,1.1981249999999974,1.5989170428915989
11,15,3,SPEAKER_01,engaged,3,3,0,3,2.53125,2.53125,0.6581249999999983,1.1306249999999949,0.84375,0.7425000000000068,0.2057550880294307
11,15,4,SPEAKER_00,disengaged,4,4,0,4,6.298,6.2979892500000005,0.4556249999999977,4.222364249999998,1.5744973125000001,0.8100000000000023,1.5422385801185368
11,15,5,SPEAKER_00,engaged,2,2,0,2,6.1899375,6.189926749999984,2.1599999999999966,4.029926749999987,3.094963374999992,3.094963374999992,0.9349633749999953
11,15,5,SPEAKER_02,engaged,2,2,0,2,3.054375,3.054374999999993,1.4006250000000051,1.653749999999988,1.5271874999999966,1.5271874999999966,0.12656249999999147
11,15,6,SPEAKER_00,disengaged,1,1,0,1,0.7746875,0.7746562500000067,0.7746562500000067,0.7746562500000067,0.7746562500000067,0.7746562500000067,0.0
11,15,7,SPEAKER_00,engaged,7,7,0,7,13.6634375,13.663406250000051,0.1296562500000107,4.201875000000001,1.951915178571436,1.9068749999999994,1.2551145760334474
11,15,8,SPEAKER_00,disengaged,1,2,0,2,12.0979375,12.097916999999995,1.3051357500000051,10.79278124999999,6.048958499999998,6.048958499999998,4.7438227499999925
11,15,9,SPEAKER_00,engaged,6,7,0,7,10.46875,10.468749999999972,0.21937499999998522,4.7081249999999955,1.4955357142857102,0.9604892499999949,1.4204550515429706
11,15,10,SPEAKER_00,disengaged,2,2,0,2,1.743125,1.7431250000000205,0.2225732500000106,1.5205517500000099,0.8715625000000102,0.8715625000000102,0.6489892499999996
11,15,11,SPEAKER_00,engaged,4,4,0,4,10.168,10.167989249999948,1.923749999999984,3.1986142499999914,2.541997312499987,2.5228124999999864,0.5249849644035446
11,15,12,SPEAKER_00,disengaged,2,2,0,2,1.1218125,1.121801750000003,0.36242674999999736,0.7593750000000057,0.5609008750000015,0.5609008750000015,0.19847412500000416
11,15,13,SPEAKER_00,engaged,7,7,0,7,14.254875,14.254864250000054,0.421875,5.011875000000003,2.036409178571436,1.2487500000000011,1.7354816686328962
11,15,14,SPEAKER_00,disengaged,3,5,0,5,6.570875,6.5708330000000785,0.1012500000000216,3.8693017500000053,1.3141666000000156,0.5752812500000175,1.4094656770476368
11,15,15,SPEAKER_00,engaged,4,4,2,2,1.062,1.0620107499999847,0.016874999999998863,0.9449999999999932,0.26550268749999617,0.05006787499999632,0.39271146776264576
11,15,15,SPEAKER_01,engaged,2,2,1,1,0.151875,0.15187499999998977,0.033749999999997726,0.11812499999999204,0.07593749999999488,0.07593749999999488,0.04218749999999716
11,15,17,SPEAKER_00,engaged,1,1,0,1,1.400625,1.4006250000000193,1.4006250000000193,1.4006250000000193,1.4006250000000193,1.4006250000000193,0.0
11,15,17,SPEAKER_01,engaged,1,1,0,1,0.27,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.0
11,15,18,SPEAKER_01,disengaged,9,9,0,9,5.889375,5.889374999999831,0.05062499999996817,1.8056250000000205,0.6543749999999812,0.6243749999999579,0.5460468729880437
11,15,18,SPEAKER_00,disengaged,8,9,1,8,15.6240625,15.624031249999945,0.033749999999997726,4.7081249999999955,1.7360034722222162,0.8584062499999732,1.7157499360275101
11,15,19,SPEAKER_00,engaged,6,6,0,6,5.79075,5.790760750000118,0.3232607500000313,1.36687500000005,0.9651267916666862,1.012500000000017,0.394368121922859
11,15,20,SPEAKER_00,disengaged,2,3,0,3,6.395625,6.395624999999939,1.1981250000000045,3.69562499999995,2.1318749999999795,1.501874999999984,1.1126699308420047
11,15,21,SPEAKER_00,engaged,1,1,0,1,1.378625,1.3786142499999983,1.3786142499999983,1.3786142499999983,1.3786142499999983,1.3786142499999983,0.0
11,15,22,SPEAKER_00,disengaged,2,2,0,2,1.63125,1.631249999999966,0.7144482499999754,0.9168017499999905,0.815624999999983,0.815624999999983,0.10117675000000759
11,15,23,SPEAKER_00,engaged,4,4,0,4,9.5965625,9.596593750000011,1.6200000000000045,3.1725000000000136,2.3991484375000027,2.4020468749999964,0.716977282431564
11,15,24,SPEAKER_00,disengaged,2,2,0,2,2.32875,2.328749999999957,0.6918749999999818,1.636874999999975,1.1643749999999784,1.1643749999999784,0.4724999999999966
11,15,25,SPEAKER_00,engaged,1,1,0,1,0.466625,0.4666670000000295,0.4666670000000295,0.4666670000000295,0.4666670000000295,0.4666670000000295,0.0
11,15,26,SPEAKER_00,disengaged,4,4,0,4,10.498125,10.498125000000016,1.5115937500000314,3.509999999999991,2.624531250000004,2.738265624999997,0.7195360548835077
11,15,27,SPEAKER_00,engaged,14,14,0,14,35.3545625,35.354583999999704,0.1770107500000222,12.453749999999957,2.5253274285714076,0.9112499999999955,3.2095390596339506
11,15,28,SPEAKER_00,disengaged,3,3,0,3,5.6870625,5.687082999999916,0.5809687500000109,3.0304892499999028,1.8956943333333054,2.0756250000000023,1.0080737253413137
11,15,29,SPEAKER_00,engaged,7,7,0,7,18.0023125,18.002291000000184,0.5292392499999892,5.197500000000105,2.5717558571428834,2.0081250000001205,1.40247061110303
11,15,30,SPEAKER_00,disengaged,1,1,0,1,0.9224375,0.9224267499999996,0.9224267499999996,0.9224267499999996,0.9224267499999996,0.9224267499999996,0.0
11,15,31,SPEAKER_00,engaged,2,4,0,4,9.592375,9.59236425000006,0.10861424999995961,7.25625000000008,2.398091062500015,1.1137500000000102,2.8829277118336907
11,15,32,SPEAKER_00,disengaged,1,1,0,1,0.833375,0.8333329999999819,0.8333329999999819,0.8333329999999819,0.8333329999999819,0.8333329999999819,0.0
11,15,33,SPEAKER_00,engaged,1,1,0,1,0.8666875,0.8666670000000067,0.8666670000000067,0.8666670000000067,0.8666670000000067,0.8666670000000067,0.0
11,15,34,SPEAKER_00,disengaged,2,2,0,2,4.6826875,4.682709000000102,0.2851357500001086,4.3975732499999935,2.341354500000051,2.341354500000051,2.0562187499999425
11,15,35,SPEAKER_00,engaged,2,2,0,2,2.1283125,2.1283330000001115,0.34923924999998235,1.7790937500001291,1.0641665000000557,1.0641665000000557,0.7149272500000734
11,15,36,SPEAKER_00,disengaged,1,1,0,1,1.733375,1.733333000000016,1.733333000000016,1.733333000000016,1.733333000000016,1.733333000000016,0.0
11,15,37,SPEAKER_00,engaged,14,14,1,13,23.538125,23.53812499999981,0.033749999999827196,6.699374999999975,1.6812946428571292,1.2589946250000708,1.614019979447193
11,15,38,SPEAKER_00,disengaged,1,2,0,2,1.04775,1.0477079999998296,0.39278124999987085,0.6549267499999587,0.5238539999999148,0.5238539999999148,0.13107275000004392
11,15,39,SPEAKER_00,engaged,2,4,0,4,3.663125,3.663124999999809,0.08013574999995399,2.9193749999999454,0.9157812499999523,0.3318071249999548,1.1624819641557718
11,15,40,SPEAKER_00,disengaged,1,1,0,1,3.7411875,3.7411767500000224,3.7411767500000224,3.7411767500000224,3.7411767500000224,3.7411767500000224,0.0
11,15,41,SPEAKER_00,engaged,2,3,0,3,5.269375,5.269374999999968,1.2407607499999358,2.1431250000000546,1.7564583333333228,1.8854892499999778,0.3795190315925735
11,15,42,SPEAKER_00,disengaged,2,2,1,1,0.611875,0.6118750000000546,0.004926749999981439,0.6069482500000731,0.3059375000000273,0.3059375000000273,0.30101075000004585
11,15,43,SPEAKER_00,engaged,8,8,0,8,9.3834375,9.383468749999793,0.15284375000010186,3.2399999999997817,1.172933593749974,0.6581249999999272,0.9924569086054736
11,15,44,SPEAKER_00,disengaged,2,3,0,3,7.1525625,7.152573249999932,0.08437499999990905,4.283823250000069,2.384191083333311,2.7843749999999545,1.737613646446632
11,15,45,SPEAKER_00,engaged,8,8,0,8,7.6670625,7.667082999999934,0.10423924999986411,3.1387500000000728,0.9583853749999918,0.74249999999995,0.9292397648654082
11,15,45,SPEAKER_01,engaged,2,2,1,1,0.151875,0.15187499999979082,0.01687499999979991,0.1349999999999909,0.07593749999989541,0.07593749999989541,0.0590625000000955
11,15,46,SPEAKER_00,disengaged,2,2,0,2,0.7061875,0.7061767500000542,0.10124999999993634,0.6049267500001179,0.3530883750000271,0.3530883750000271,0.25183837500009076
11,15,47,SPEAKER_00,engaged,4,4,0,4,10.163,10.16298925000001,0.050625000000081855,8.639999999999873,2.5407473125000024,0.7361821250000276,3.5579960442606278
