participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
11,4,0,SPEAKER_00,disengaged,1,1,0,1,2.7871875,2.787156249999999,2.787156249999999,2.787156249999999,2.787156249999999,2.787156249999999,0.0
11,4,1,SPEAKER_00,engaged,2,2,0,2,2.080625,2.0806249999999995,0.14951075000000102,1.9311142499999985,1.0403124999999998,1.0403124999999998,0.8908017499999987
11,4,2,SPEAKER_00,disengaged,1,1,0,1,1.033375,1.0333330000000007,1.0333330000000007,1.0333330000000007,1.0333330000000007,1.0333330000000007,0.0
11,4,3,SPEAKER_00,engaged,5,7,0,7,9.60825,9.608260750000001,0.08437499999999787,2.8181249999999984,1.3726086785714287,1.265625,0.8009316768057279
11,4,3,SPEAKER_01,engaged,3,1,0,1,0.320625,0.3206249999999997,0.3206249999999997,0.3206249999999997,0.3206249999999997,0.3206249999999997,0.0
11,4,5,SPEAKER_00,engaged,1,1,0,1,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.0
11,4,5,SPEAKER_01,engaged,1,1,0,1,0.050625,0.05062500000000014,0.05062500000000014,0.05062500000000014,0.05062500000000014,0.05062500000000014,0.0
11,4,6,SPEAKER_00,disengaged,1,1,0,1,1.6875,1.6875,1.6875,1.6875,1.6875,1.6875,0.0
11,4,7,SPEAKER_00,engaged,4,4,0,4,8.0953125,8.09528125,1.2993749999999977,2.8687500000000057,2.0238203125,1.963578124999998,0.5598059314147817
11,4,8,SPEAKER_00,disengaged,1,1,0,1,1.94575,1.945760749999998,1.945760749999998,1.945760749999998,1.945760749999998,1.945760749999998,0.0
11,4,8,SPEAKER_01,disengaged,1,2,0,2,1.1900625,1.1900732499999975,0.08437500000000142,1.105698249999996,0.5950366249999988,0.5950366249999988,0.5106616249999973
11,4,9,SPEAKER_01,engaged,5,5,0,5,9.6440625,9.644093749999996,0.05909374999999528,4.438124999999999,1.9288187499999991,2.092500000000001,1.6157649852798066
11,4,9,SPEAKER_02,engaged,1,1,0,1,1.24875,1.248749999999994,1.248749999999994,1.248749999999994,1.248749999999994,1.248749999999994,0.0
11,4,9,SPEAKER_00,engaged,4,4,0,4,7.4259375,7.425906249999997,0.43965624999999875,3.3243750000000034,1.8564765624999993,1.8309374999999974,1.0252510352307391
11,4,10,SPEAKER_00,disengaged,1,1,0,1,2.615125,2.6151357500000074,2.6151357500000074,2.6151357500000074,2.6151357500000074,2.6151357500000074,0.0
11,4,11,SPEAKER_00,engaged,6,6,0,6,10.7303125,10.73028124999999,0.3881250000000023,2.497499999999988,1.7883802083333318,1.9996875000000003,0.6615779994485762
11,4,12,SPEAKER_00,disengaged,2,2,0,2,0.975625,0.9756249999999937,0.4161142499999926,0.5595107500000012,0.4878124999999969,0.4878124999999969,0.0716982500000043
11,4,13,SPEAKER_00,engaged,10,10,0,10,21.3035625,21.30354100000001,0.8775000000000261,4.724999999999994,2.130354100000001,1.9237499999999983,1.081441518078439
11,4,13,SPEAKER_01,engaged,3,3,0,3,1.333125,1.3331249999999386,0.10124999999996476,0.7424999999999784,0.44437499999997954,0.48937499999999545,0.26371593381895536
11,4,14,SPEAKER_00,disengaged,2,2,0,2,0.510625,0.5106249999999761,0.0725732499999765,0.43805174999999963,0.25531249999998806,0.25531249999998806,0.18273925000001157
11,4,15,SPEAKER_00,engaged,2,3,0,3,8.6251875,8.625207999999986,0.3948642499999835,4.635968750000018,2.875069333333329,3.594374999999985,1.8045853312334124
11,4,16,SPEAKER_00,disengaged,1,1,0,1,1.233375,1.233333000000016,1.233333000000016,1.233333000000016,1.233333000000016,1.233333000000016,0.0
11,4,17,SPEAKER_00,engaged,3,3,1,2,3.198875,3.198885749999988,0.033749999999997726,2.227499999999992,1.066295249999996,0.9376357499999983,0.9002035754317578
11,4,17,SPEAKER_02,engaged,4,2,0,2,5.09625,5.096249999999998,1.9743749999999807,3.121875000000017,2.548124999999999,2.548124999999999,0.5737500000000182
11,4,17,SPEAKER_01,engaged,3,5,1,4,5.2396875,5.239656249999939,0.033749999999997726,1.7381249999999966,1.0479312499999878,1.1812499999999488,0.6646824912834299
11,4,18,SPEAKER_01,disengaged,2,3,0,3,5.22325,5.223260750000009,0.13500000000001933,4.438124999999985,1.7410869166666696,0.650135750000004,1.9186543943511896
11,4,19,SPEAKER_01,engaged,1,1,0,1,0.5475625,0.5475732499999992,0.5475732499999992,0.5475732499999992,0.5475732499999992,0.5475732499999992,0.0
11,4,20,SPEAKER_01,disengaged,1,1,0,1,0.2459375,0.2459687500000598,0.2459687500000598,0.2459687500000598,0.2459687500000598,0.2459687500000598,0.0
11,4,20,SPEAKER_00,disengaged,1,1,1,0,0.016875,0.01687499999994202,0.01687499999994202,0.01687499999994202,0.01687499999994202,0.01687499999994202,0.0
11,4,20,SPEAKER_02,disengaged,1,1,0,1,0.142375,0.14236425000001418,0.14236425000001418,0.14236425000001418,0.14236425000001418,0.14236425000001418,0.0
11,4,21,SPEAKER_02,engaged,28,27,1,26,32.7136875,32.71367675000013,0.016875000000027285,3.560625000000016,1.2116176574074122,1.1812499999999773,0.8591374335426559
11,4,21,SPEAKER_00,engaged,7,8,1,7,11.7781875,11.778198249999974,0.016874999999998863,3.459374999999966,1.4722747812499968,1.4006250000000193,1.1893298213740773
11,4,21,SPEAKER_01,engaged,14,14,0,14,19.693125,19.69312499999998,0.25312500000001137,4.0331250000000125,1.4066517857142844,1.1981249999999761,1.0848970955753778
11,4,22,SPEAKER_00,disengaged,4,5,0,5,5.3926875,5.392708000000084,0.2954892500000028,2.902499999999975,1.0785416000000168,0.35437500000000455,1.0189535301660393
11,4,23,SPEAKER_00,engaged,8,9,1,8,18.473125,18.47312500000021,0.016875000000084128,6.007499999999993,2.0525694444444675,1.1844482500000026,1.8862769551259437
11,4,23,SPEAKER_02,engaged,1,1,0,1,0.8775,0.8774999999999977,0.8774999999999977,0.8774999999999977,0.8774999999999977,0.8774999999999977,0.0
11,4,23,SPEAKER_01,engaged,3,2,0,2,0.151875,0.1518749999999045,0.06749999999988177,0.08437500000002274,0.07593749999995225,0.07593749999995225,0.008437500000070486
11,4,24,SPEAKER_00,disengaged,4,4,0,4,4.741625,4.741667000000064,0.11534375000002228,2.396250000000009,1.185416750000016,1.115036625000016,0.8408826162498582
11,4,25,SPEAKER_00,engaged,5,5,0,5,8.63,8.629999999999995,0.2115312499998936,3.138750000000016,1.725999999999999,1.6875,1.161808201583093
11,4,26,SPEAKER_00,disengaged,1,1,0,1,3.8333125,3.8333339999999794,3.8333339999999794,3.8333339999999794,3.8333339999999794,3.8333339999999794,0.0
11,4,27,SPEAKER_00,engaged,2,1,0,1,1.5584375,1.5584687500000314,1.5584687500000314,1.5584687500000314,1.5584687500000314,1.5584687500000314,0.0
11,4,27,SPEAKER_02,engaged,2,2,0,2,1.434375,1.4343750000000455,0.23624999999992724,1.1981250000001182,0.7171875000000227,0.7171875000000227,0.4809375000000955
