participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
17,3,0,SPEAKER_05,engaged,10,10,0,10,18.275625,18.27562499999999,0.405,4.32,1.827562499999999,1.4934374999999989,1.331779661357782
17,3,0,SPEAKER_04,engaged,5,4,1,3,5.77125,5.771249999999997,0.033749999999997726,4.471874999999997,1.4428124999999992,0.6328125000000009,1.7960780025951673
17,3,0,SPEAKER_00,engaged,3,4,0,4,3.223125,3.2231250000000067,0.06750000000000256,2.379375000000003,0.8057812500000017,0.3881250000000005,0.9426900478774498
17,3,2,SPEAKER_03,engaged,2,2,0,2,1.366875,1.3668750000000074,0.15187500000000398,1.2150000000000034,0.6834375000000037,0.6834375000000037,0.5315624999999997
17,3,2,SPEAKER_04,engaged,4,4,1,3,2.919375,2.919374999999988,0.016874999999998863,2.109375,0.729843749999997,0.3965624999999946,0.8409081046283773
17,3,2,SPEAKER_05,engaged,3,3,1,2,2.041875,2.0418750000000188,0.03375000000001194,1.6706250000000011,0.6806250000000063,0.3375000000000057,0.7109341346074151
17,3,3,SPEAKER_05,disengaged,1,1,0,1,2.9053125,2.9052812499999874,2.9052812499999874,2.9052812499999874,2.9052812499999874,2.9052812499999874,0.0
17,3,4,SPEAKER_05,engaged,5,5,0,5,12.316375,12.316385749999995,0.05062499999999659,5.231250000000003,2.463277149999999,1.8393749999999898,2.1229291865041073
17,3,4,SPEAKER_03,engaged,6,6,0,6,5.77125,5.771249999999981,0.06749999999999545,2.1599999999999966,0.9618749999999968,1.0462500000000006,0.7235289494035482
17,3,4,SPEAKER_06,engaged,1,1,0,1,0.151875,0.15187500000000398,0.15187500000000398,0.15187500000000398,0.15187500000000398,0.15187500000000398,0.0
17,3,5,SPEAKER_03,disengaged,1,1,0,1,0.456125,0.45611424999999883,0.45611424999999883,0.45611424999999883,0.45611424999999883,0.45611424999999883,0.0
17,3,6,SPEAKER_03,engaged,21,21,0,21,30.8305625,30.830551750000026,0.2868749999999807,4.066874999999982,1.4681215119047633,1.1137500000000102,0.9497543755410678
17,3,6,SPEAKER_06,engaged,1,1,0,1,0.0675,0.06749999999999545,0.06749999999999545,0.06749999999999545,0.06749999999999545,0.06749999999999545,0.0
17,3,7,SPEAKER_06,disengaged,1,1,0,1,0.50625,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.0
17,3,7,SPEAKER_04,disengaged,2,2,0,2,1.31625,1.3162499999999966,0.6581249999999841,0.6581250000000125,0.6581249999999983,0.6581249999999983,1.4210854715202004e-14
17,3,8,SPEAKER_04,engaged,3,3,1,2,2.16,2.160000000000025,0.03375000000002615,1.7381249999999966,0.7200000000000083,0.3881250000000023,0.734315689094265
17,3,8,SPEAKER_03,engaged,4,4,0,4,4.539375,4.539375000000007,0.0843749999999659,2.7675000000000125,1.1348437500000017,0.8437500000000142,1.0234360567738015
17,3,9,SPEAKER_03,disengaged,1,1,0,1,1.7025625,1.7025732500000004,1.7025732500000004,1.7025732500000004,1.7025732500000004,1.7025732500000004,0.0
