participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
5,2,1,SPEAKER_01,engaged,19,19,0,19,45.4496875,45.44965625000003,0.4724999999999966,5.90625,2.3920871710526335,2.311875000000015,1.6098108723303493
5,2,1,SPEAKER_00,engaged,22,22,0,22,58.55625,58.55624999999996,0.06749999999999545,13.770000000000039,2.6616477272727255,1.4343749999999886,3.2277006593484634
5,2,1,SPEAKER_02,engaged,2,2,0,2,2.851875,2.851875000000007,0.7593750000000057,2.092500000000001,1.4259375000000034,1.4259375000000034,0.6665624999999977
5,2,2,SPEAKER_01,disengaged,1,1,0,1,0.533,0.5330000000000155,0.5330000000000155,0.5330000000000155,0.5330000000000155,0.5330000000000155,0.0
5,2,3,SPEAKER_01,engaged,43,45,3,42,97.579625,97.57962499999945,0.016874999999998863,6.395625000000052,2.168436111111099,2.0418750000000045,1.4906013210755549
5,2,3,SPEAKER_00,engaged,59,57,5,52,93.015,93.0150000000001,0.016875000000027285,6.935624999999902,1.6318421052631598,1.080000000000041,1.7282018039190925
5,2,3,SPEAKER_03,engaged,4,4,0,4,8.40375,8.403749999999945,0.7593749999999773,3.6787499999999795,2.1009374999999864,1.9828124999999943,1.172205328443452
5,2,4,SPEAKER_01,disengaged,2,2,0,2,0.78975,0.789749999999799,0.15484374999994088,0.6349062499998581,0.3948749999998995,0.3948749999998995,0.24003124999995862
5,2,5,SPEAKER_01,engaged,1,1,0,1,2.4328125,2.432843749999961,2.432843749999961,2.432843749999961,2.432843749999961,2.432843749999961,0.0
5,2,5,SPEAKER_00,engaged,2,2,0,2,1.198125,1.1981249999998909,0.48937499999988177,0.7087500000000091,0.5990624999999454,0.5990624999999454,0.10968750000006366
5,2,6,SPEAKER_00,disengaged,1,1,0,1,0.1619375,0.16190625000001546,0.16190625000001546,0.16190625000001546,0.16190625000001546,0.16190625000001546,0.0
5,2,7,SPEAKER_00,engaged,1,1,0,1,0.8425625,0.8425937499999918,0.8425937499999918,0.8425937499999918,0.8425937499999918,0.8425937499999918,0.0
5,2,7,SPEAKER_01,engaged,14,14,0,14,41.934375,41.93437499999982,0.47250000000008185,9.551249999999982,2.995312499999987,2.6156250000000227,2.3575938374891705
5,2,9,SPEAKER_01,engaged,12,12,0,12,22.8201875,22.820156249999854,0.6243749999998727,3.1387499999998454,1.901679687499988,2.109375,0.9017496716927192
5,2,10,SPEAKER_01,disengaged,1,1,0,1,0.508,0.5080000000000382,0.5080000000000382,0.5080000000000382,0.5080000000000382,0.5080000000000382,0.0
5,2,11,SPEAKER_01,engaged,13,13,0,13,37.3546875,37.35471875000019,0.7424999999998363,5.0118750000001455,2.8734399038461684,3.1218750000000455,1.466962856074784
5,2,11,SPEAKER_03,engaged,1,1,0,1,0.354375,0.35437500000011823,0.35437500000011823,0.35437500000011823,0.35437500000011823,0.35437500000011823,0.0
5,2,11,SPEAKER_02,engaged,4,4,1,3,3.7125,3.7124999999998636,0.016875000000027285,2.143124999999827,0.9281249999999659,0.7762500000000045,0.8514771172790894
5,2,11,SPEAKER_00,engaged,2,2,0,2,1.215,1.2149999999999181,0.45562500000005457,0.7593749999998636,0.6074999999999591,0.6074999999999591,0.1518749999999045
5,2,12,SPEAKER_01,engaged,4,4,0,4,9.99,9.990000000000009,1.4343750000000455,4.8599999999999,2.4975000000000023,1.8478125000000318,1.3745099268693326
5,2,14,SPEAKER_01,engaged,38,38,0,38,79.54875,79.54875000000027,0.4556249999999409,4.860000000000127,2.093388157894744,2.0249999999999773,1.1424666065996467
5,2,14,SPEAKER_00,engaged,1,1,0,1,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.0
