participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
11,16-2,0,SPEAKER_01,disengaged,6,7,1,6,5.686875,5.686875000000001,0.01687500000000064,1.8224999999999993,0.8124107142857143,0.7087500000000002,0.7160267843225885
11,16-2,0,SPEAKER_02,disengaged,2,2,1,1,0.084375,0.08437499999999964,0.0337499999999995,0.05062500000000014,0.04218749999999982,0.04218749999999982,0.00843750000000032
11,16-2,1,SPEAKER_01,engaged,3,6,0,6,10.5465625,10.546531249999996,0.11812499999999915,5.248124999999998,1.7577552083333325,1.0460781249999975,1.8327008082989977
11,16-2,2,SPEAKER_01,disengaged,2,3,0,3,3.6108125,3.6108340000000005,0.3213857500000046,1.9912499999999973,1.2036113333333336,1.2981982499999987,0.6849922953145238
11,16-2,3,SPEAKER_01,engaged,7,7,0,7,8.6584375,8.658468750000008,0.5231250000000003,2.1937500000000014,1.2369241071428583,0.8774999999999977,0.6337107561851727
11,16-2,5,SPEAKER_01,engaged,3,3,0,3,5.1855,5.185489249999996,0.6243750000000006,2.941114249999991,1.7284964166666654,1.6200000000000045,0.9489112330963871
11,16-2,5,SPEAKER_02,engaged,1,1,0,1,1.063125,1.0631249999999994,1.0631249999999994,1.0631249999999994,1.0631249999999994,1.0631249999999994,0.0
11,16-2,6,SPEAKER_01,disengaged,1,1,0,1,1.3118125,1.3118017500000008,1.3118017500000008,1.3118017500000008,1.3118017500000008,1.3118017500000008,0.0
11,16-2,7,SPEAKER_01,engaged,7,7,0,7,12.065625,12.065624999999997,0.5568749999999909,4.505624999999995,1.7236607142857139,0.9787500000000051,1.3967255004919492
11,16-2,7,SPEAKER_02,engaged,2,2,0,2,1.1709375,1.1709062500000016,0.06750000000000966,1.103406249999992,0.5854531250000008,0.5854531250000008,0.5179531249999911
11,16-2,8,SPEAKER_02,disengaged,2,2,0,2,1.3579375,1.3579170000000147,0.6215312500000039,0.7363857500000108,0.6789585000000073,0.6789585000000073,0.05742725000000348
11,16-2,9,SPEAKER_02,engaged,1,1,0,1,1.3,1.2999999999999972,1.2999999999999972,1.2999999999999972,1.2999999999999972,1.2999999999999972,0.0
11,16-2,10,SPEAKER_02,disengaged,3,3,1,2,0.5768125,0.5768017499999871,0.01992674999999622,0.40500000000000114,0.1922672499999957,0.15187499999998977,0.15977901898442698
11,16-2,10,SPEAKER_01,disengaged,4,4,1,3,2.210625,2.2106250000000074,0.016874999999998863,1.1981250000000045,0.5526562500000018,0.497812500000002,0.43945931245644443
11,16-2,10,SPEAKER_03,disengaged,1,1,1,0,0.016875,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.0
11,16-2,11,SPEAKER_01,engaged,1,1,0,1,1.1103125,1.1102812499999999,1.1102812499999999,1.1102812499999999,1.1102812499999999,1.1102812499999999,0.0
11,16-2,12,SPEAKER_01,disengaged,2,2,0,2,1.8439375,1.8439589999999981,0.45632324999999696,1.3876357500000012,0.9219794999999991,0.9219794999999991,0.4656562500000021
11,16-2,13,SPEAKER_01,engaged,17,18,2,16,18.5115625,18.51159375000006,0.01659374999999841,4.978124999999977,1.0284218750000034,0.7087500000000091,1.1851739036465305
11,16-2,13,SPEAKER_02,engaged,13,12,2,10,15.0525,15.052499999999938,0.016874999999998863,5.146874999999994,1.254374999999995,0.5821874999999892,1.6103373942865176
11,16-2,14,SPEAKER_03,disengaged,1,1,0,1,0.253125,0.25312499999998295,0.25312499999998295,0.25312499999998295,0.25312499999998295,0.25312499999998295,0.0
11,16-2,14,SPEAKER_02,disengaged,1,1,0,1,1.1528125,1.1527812499999754,1.1527812499999754,1.1527812499999754,1.1527812499999754,1.1527812499999754,0.0
11,16-2,15,SPEAKER_02,engaged,5,7,1,6,8.55075,8.550760749999966,0.016874999999998863,3.7413857500000347,1.2215372499999952,0.38812499999997385,1.496754432762782
11,16-2,15,SPEAKER_03,engaged,4,1,0,1,0.185625,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.0
11,16-2,15,SPEAKER_01,engaged,12,13,4,9,10.7309375,10.730906249999919,0.01687499999994202,3.0374999999999943,0.8254543269230706,0.30375000000000796,1.0388682493827772
11,16-2,15,SPEAKER_00,engaged,4,2,0,2,0.826875,0.8268749999999443,0.28687499999995225,0.539999999999992,0.41343749999997215,0.41343749999997215,0.1265625000000199
11,16-2,16,SPEAKER_01,disengaged,3,3,0,3,3.8208125,3.8208339999999907,1.1326357499999915,1.5069482499999935,1.2736113333333303,1.1812500000000057,0.1661834805977919
11,16-2,17,SPEAKER_01,engaged,1,1,0,1,1.4,1.4000000000000057,1.4000000000000057,1.4000000000000057,1.4000000000000057,1.4000000000000057,0.0
11,16-2,18,SPEAKER_01,disengaged,2,3,0,3,2.376875,2.3768750000000125,0.3338857500000074,1.6706250000000011,0.7922916666666708,0.37236425000000395,0.6212740844822526
11,16-2,19,SPEAKER_01,engaged,7,9,1,8,7.389375,7.389375000000143,0.033749999999997726,2.2605517499999905,0.8210416666666825,0.4556249999999977,0.8159108468100771
11,16-2,19,SPEAKER_02,engaged,10,8,0,8,5.0625,5.062499999999943,0.06749999999993861,1.6368750000000034,0.6328124999999929,0.6496875000000131,0.5144107862703309
11,16-2,20,SPEAKER_01,disengaged,3,4,0,4,2.9558125,2.9558329999999557,0.06749999999999545,1.1812499999999773,0.7389582499999889,0.8535414999999915,0.4363266837136919
11,16-2,20,SPEAKER_02,disengaged,2,1,0,1,0.185625,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.1856249999999875,0.0
11,16-2,21,SPEAKER_01,engaged,5,5,1,4,7.2555625,7.2555517500000235,0.016874999999998863,3.5606249999999875,1.4511103500000047,0.7425000000000068,1.2900260682718703
11,16-2,21,SPEAKER_02,engaged,2,1,0,1,1.670625,1.6706250000000011,1.6706250000000011,1.6706250000000011,1.6706250000000011,1.6706250000000011,0.0
11,16-2,22,SPEAKER_01,disengaged,1,1,0,1,0.60425,0.6042392500000062,0.6042392500000062,0.6042392500000062,0.6042392500000062,0.6042392500000062,0.0
11,16-2,23,SPEAKER_01,engaged,23,25,1,24,25.9673125,25.967291000000046,0.033749999999997726,3.003750000000025,1.038691640000002,0.8774999999999977,0.8163150568995159
