participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
17,2,0,SPEAKER_00,engaged,19,25,2,23,28.3728125,28.372781249999992,0.016874999999998863,3.9318750000000002,1.1349112499999996,0.7593750000000004,1.0584686041222477
17,2,0,SPEAKER_01,engaged,41,36,2,34,52.093125,52.093125000000015,0.033749999999997726,4.471874999999997,1.4470312500000004,0.9534375000000068,1.2827181660655982
17,2,0,SPEAKER_02,engaged,10,8,0,8,4.35375,4.353750000000026,0.050625000000003695,1.1137500000000031,0.5442187500000033,0.5568750000000051,0.33280028586741867
17,2,0,SPEAKER_03,engaged,3,3,1,2,1.1475,1.1474999999999937,0.033749999999997726,0.6749999999999972,0.3824999999999979,0.43874999999999886,0.2647935516586458
17,2,1,SPEAKER_00,disengaged,2,4,0,4,10.575125,10.575135749999987,0.33749999999997726,6.086385750000005,2.6437839374999967,2.0756250000000023,2.3788954630416748
17,2,2,SPEAKER_00,engaged,1,1,0,1,0.3906875,0.3906982499999856,0.3906982499999856,0.3906982499999856,0.3906982499999856,0.3906982499999856,0.0
17,2,3,SPEAKER_00,disengaged,1,2,1,1,0.9259375,0.9259687500000098,0.04846875000001205,0.8774999999999977,0.4629843750000049,0.4629843750000049,0.41451562499999284
17,2,4,SPEAKER_01,engaged,11,9,1,8,16.419375,16.419374999999974,0.03374999999994088,4.286250000000024,1.8243749999999972,1.569375000000008,1.469157922076474
17,2,4,SPEAKER_00,engaged,3,5,0,5,9.0569375,9.056948250000062,0.25312500000001137,3.9100732500000106,1.8113896500000124,0.7931250000000603,1.5340574742560897
17,2,5,SPEAKER_00,disengaged,2,2,0,2,2.36125,2.361250000000041,0.8371562499999925,1.5240937500000484,1.1806250000000205,1.1806250000000205,0.34346875000002797
17,2,6,SPEAKER_00,engaged,3,3,0,3,4.985125,4.985135750000012,0.05062499999999659,3.3651357500000074,1.6617119166666707,1.569375000000008,1.3547176723339907
17,2,6,SPEAKER_01,engaged,4,4,0,4,7.425,7.4249999999999545,0.5568749999999909,4.7756249999999625,1.8562499999999886,1.0462500000000006,1.7174820891533213
17,2,7,SPEAKER_01,disengaged,11,12,0,12,10.573625,10.573614249999906,0.050624999999939746,3.3243750000000034,0.8811345208333256,0.46406250000001137,0.9365903220604632
17,2,7,SPEAKER_00,disengaged,3,2,1,1,1.38375,1.3837500000000205,0.016874999999998863,1.3668750000000216,0.6918750000000102,0.6918750000000102,0.6750000000000114
17,2,8,SPEAKER_01,engaged,1,1,0,1,2.3,2.2999999999999545,2.2999999999999545,2.2999999999999545,2.2999999999999545,2.2999999999999545,0.0
17,2,9,SPEAKER_01,disengaged,16,11,4,7,4.6603125,4.6603437499999245,0.01687499999997044,2.0249999999999773,0.4236676136363568,0.2868750000000091,0.579832411480712
17,2,9,SPEAKER_00,disengaged,17,22,2,20,26.983125,26.983125000000143,0.033749999999997726,4.893750000000011,1.2265056818181883,0.8606250000000273,1.2036478152590762
17,2,9,SPEAKER_02,disengaged,4,2,0,2,0.8775,0.8774999999999977,0.35437500000000455,0.5231249999999932,0.43874999999999886,0.43874999999999886,0.08437499999999432
17,2,10,SPEAKER_01,engaged,3,2,1,1,0.37125,0.371249999999975,0.01687499999997044,0.35437500000000455,0.1856249999999875,0.1856249999999875,0.16875000000001705
17,2,10,SPEAKER_00,engaged,3,3,0,3,1.704375,1.7043750000000841,0.13500000000004775,1.2150000000000318,0.5681250000000281,0.35437500000000455,0.4660949809319977
17,2,11,SPEAKER_00,disengaged,5,5,0,5,9.264375,9.264374999999973,0.5906249999999886,4.1006249999999795,1.8528749999999945,1.7718750000000227,1.2335798134899851
17,2,11,SPEAKER_01,disengaged,12,10,1,9,16.723125,16.72312499999981,0.033749999999997726,4.2862499999999955,1.6723124999999812,1.5946875000000205,1.350663235518489
17,2,11,SPEAKER_02,disengaged,6,3,1,2,1.096875,1.0968749999999545,0.016875000000027285,0.5399999999999636,0.3656249999999848,0.5399999999999636,0.24660348993877843
17,2,12,SPEAKER_01,engaged,8,12,1,11,14.445,14.44500000000005,0.033749999999997726,4.201875000000086,1.203750000000004,1.1306249999999523,1.0409366087507617
17,2,13,SPEAKER_00,disengaged,6,10,1,9,13.2094375,13.20944825000015,0.01687499999997044,5.551875000000052,1.320944825000015,0.5465991250000002,1.7403023209789956
17,2,13,SPEAKER_01,disengaged,14,10,2,8,8.40375,8.403750000000173,0.016875000000027285,3.425625000000082,0.8403750000000173,0.31218749999993634,1.1424462241173632
17,2,13,SPEAKER_02,disengaged,5,3,0,3,1.04625,1.0462500000000432,0.10124999999999318,0.52312500000005,0.3487500000000144,0.421875,0.17982413283540932
17,2,13,SPEAKER_03,disengaged,1,1,1,0,0.03375,0.03375000000005457,0.03375000000005457,0.03375000000005457,0.03375000000005457,0.03375000000005457,0.0
