participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
9,3-2,0,SPEAKER_03,disengaged,2,2,0,2,0.405,0.40500000000000086,0.10125,0.30375000000000085,0.20250000000000043,0.20250000000000043,0.10125000000000042
9,3-2,0,SPEAKER_04,disengaged,5,5,0,5,3.763125,3.7631250000000005,0.1349999999999998,1.2149999999999999,0.7526250000000001,0.8774999999999995,0.35647414001579425
9,3-2,0,SPEAKER_02,disengaged,1,1,0,1,0.16875,0.1687500000000004,0.1687500000000004,0.1687500000000004,0.1687500000000004,0.1687500000000004,0.0
9,3-2,0,SPEAKER_00,disengaged,12,12,0,12,41.571125,41.57111425000001,0.6412499999999977,9.230625000000002,3.464259520833334,3.240000000000002,2.2908802752020043
9,3-2,1,SPEAKER_00,engaged,1,1,0,1,2.3380625,2.3380517500000053,2.3380517500000053,2.3380517500000053,2.3380517500000053,2.3380517500000053,0.0
9,3-2,3,SPEAKER_00,engaged,3,3,0,3,1.5096875,1.509656249999992,0.1349999999999909,1.2318750000000023,0.5032187499999973,0.14278124999999875,0.5152475683015192
9,3-2,4,SPEAKER_00,disengaged,4,4,0,4,4.401875,4.40187499999999,0.691874999999996,1.663260749999992,1.1004687499999974,1.0233696250000008,0.37419869632485014
9,3-2,5,SPEAKER_00,engaged,2,2,0,2,6.3254375,6.325416000000004,2.1893017499999985,4.136114250000006,3.162708000000002,3.162708000000002,0.9734062500000036
9,3-2,6,SPEAKER_00,disengaged,3,5,1,4,4.045,4.0449999999999875,0.03007324999998673,1.6875,0.8089999999999975,0.741176749999994,0.6642283163726322
9,3-2,7,SPEAKER_00,engaged,1,1,0,1,1.766625,1.7666670000000124,1.7666670000000124,1.7666670000000124,1.7666670000000124,1.7666670000000124,0.0
9,3-2,8,SPEAKER_00,disengaged,1,1,0,1,0.2290625,0.2290937500000041,0.2290937500000041,0.2290937500000041,0.2290937500000041,0.2290937500000041,0.0
9,3-2,9,SPEAKER_03,engaged,4,4,0,4,3.763125,3.7631250000000023,0.25312500000001137,1.8899999999999864,0.9407812500000006,0.8100000000000023,0.6695330367537335
9,3-2,9,SPEAKER_04,engaged,1,1,1,0,0.016875,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.0
9,3-2,9,SPEAKER_00,engaged,3,3,0,3,6.733125,6.733125000000001,1.1137500000000102,3.4424999999999955,2.2443750000000002,2.1768749999999955,0.9519055723914999
9,3-2,10,SPEAKER_00,disengaged,1,1,0,1,2.3331875,2.3331982500000095,2.3331982500000095,2.3331982500000095,2.3331982500000095,2.3331982500000095,0.0
9,3-2,11,SPEAKER_00,engaged,3,3,0,3,9.0746875,9.07471874999996,2.4975000000000023,4.049999999999983,3.0249062499999866,2.5272187499999745,0.724952273482966
9,3-2,11,SPEAKER_04,engaged,8,8,0,8,8.143,8.142989249999943,0.16111424999999713,3.5774999999999864,1.0178736562499928,0.750937499999992,0.9944022848378613
9,3-2,12,SPEAKER_04,disengaged,1,1,0,1,0.5666875,0.5666659999999979,0.5666659999999979,0.5666659999999979,0.5666659999999979,0.5666659999999979,0.0
9,3-2,13,SPEAKER_04,engaged,3,3,1,2,1.5849375,1.5849267500000224,0.03242675000004169,1.1137499999999818,0.5283089166666741,0.43874999999999886,0.4459675566776053
9,3-2,13,SPEAKER_00,engaged,4,4,0,4,9.3778125,9.377781249999998,0.84375,4.720281249999999,2.3444453124999995,1.9068749999999994,1.452946395336791
9,3-2,14,SPEAKER_00,disengaged,5,5,0,5,10.197625,10.197635749999932,0.24138574999997786,3.071249999999992,2.0395271499999863,2.8181249999999523,1.1822588609198499
9,3-2,14,SPEAKER_01,disengaged,1,1,0,1,1.9555,1.9554892499999994,1.9554892499999994,1.9554892499999994,1.9554892499999994,1.9554892499999994,0.0
9,3-2,15,SPEAKER_01,engaged,7,6,1,5,5.8411875,5.8411767500000735,0.01687499999997044,2.5843017500000087,0.9735294583333456,0.29531250000002274,1.1413366848766529
9,3-2,15,SPEAKER_00,engaged,3,4,0,4,10.411875,10.411875000000009,0.9956249999999898,4.336874999999992,2.6029687500000023,2.5396875000000136,1.2276707473370836
9,3-2,15,SPEAKER_02,engaged,4,4,0,4,2.851875,2.8518749999999784,0.30374999999997954,1.0800000000000125,0.7129687499999946,0.7340624999999932,0.27686701984832773
9,3-2,15,SPEAKER_04,engaged,3,3,0,3,0.7425,0.74249999999995,0.10124999999999318,0.33749999999997726,0.24749999999998332,0.30374999999997954,0.10432820807431965
9,3-2,16,SPEAKER_01,disengaged,1,1,0,1,1.08,1.080000000000041,1.080000000000041,1.080000000000041,1.080000000000041,1.080000000000041,0.0
9,3-2,17,SPEAKER_01,engaged,2,2,0,2,1.873125,1.873125000000016,0.6243749999999864,1.2487500000000296,0.936562500000008,0.936562500000008,0.3121875000000216
9,3-2,18,SPEAKER_01,disengaged,2,2,0,2,2.1438125,2.1438232499999685,0.7431982499999776,1.400624999999991,1.0719116249999843,1.0719116249999843,0.32871337500000664
9,3-2,19,SPEAKER_01,engaged,4,4,0,4,2.1090625,2.1090937500000564,0.23625000000004093,0.8606250000000273,0.5272734375000141,0.5061093749999941,0.26402660201166467
9,3-2,19,SPEAKER_03,engaged,5,5,1,4,3.61125,3.611249999999984,0.01687499999997044,1.2318750000000023,0.7222499999999968,1.0968750000000114,0.5572737208948692
9,3-2,19,SPEAKER_00,engaged,2,2,0,2,7.12175,7.121739250000019,2.7511142500000005,4.370625000000018,3.5608696250000094,3.5608696250000094,0.8097553750000088
9,3-2,20,SPEAKER_00,disengaged,4,4,1,3,6.948375,6.948332999999991,0.033676750000040556,4.319999999999993,1.7370832499999977,1.2973281249999786,1.7860714410662386
9,3-2,21,SPEAKER_00,engaged,2,2,0,2,2.8395,2.839510750000045,0.11812500000002046,2.7213857500000245,1.4197553750000225,1.4197553750000225,1.301630375000002
9,3-2,21,SPEAKER_03,engaged,5,5,2,3,0.945,0.94500000000005,0.033749999999997726,0.5399999999999636,0.18900000000001,0.0675000000000523,0.19633103422534576
9,3-2,21,SPEAKER_04,engaged,3,3,0,3,2.0925,2.0925000000000296,0.21937500000001364,1.1474999999999795,0.6975000000000099,0.7256250000000364,0.37942699396588825
9,3-2,21,SPEAKER_02,engaged,5,5,0,5,2.80125,2.8012500000000387,0.3206250000000068,1.079999999999984,0.5602500000000077,0.35437500000000455,0.2931396851332097
9,3-2,22,SPEAKER_01,disengaged,2,2,0,2,4.185,4.185000000000002,1.6368750000000318,2.5481249999999704,2.092500000000001,2.092500000000001,0.4556249999999693
9,3-2,22,SPEAKER_04,disengaged,4,4,0,4,3.268,3.2679892499998573,0.28111424999997325,1.5524999999998954,0.8169973124999643,0.7171874999999943,0.5454172691960211
9,3-2,23,SPEAKER_04,engaged,9,8,0,8,7.8785625,7.878540999999984,0.05062500000002501,2.0418750000000045,0.984817624999998,0.9059008750000146,0.6505287292088248
9,3-2,23,SPEAKER_00,engaged,9,10,0,10,15.913125,15.91312499999998,0.25312500000001137,3.3918749999999704,1.591312499999998,1.780312500000008,1.0337931312797772
9,3-2,23,SPEAKER_03,engaged,6,5,2,3,1.738125,1.738125000000025,0.01687499999997044,0.7087500000000091,0.347625000000005,0.43874999999997044,0.2769968411372418
9,3-2,24,SPEAKER_04,disengaged,1,1,0,1,0.7005625,0.7005517500000451,0.7005517500000451,0.7005517500000451,0.7005517500000451,0.7005517500000451,0.0
9,3-2,25,SPEAKER_04,engaged,2,2,0,2,1.51875,1.5187500000000114,0.52312500000005,0.9956249999999613,0.7593750000000057,0.7593750000000057,0.23624999999995566
