participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
9,9,0,SPEAKER_01,disengaged,3,2,0,2,3.105,3.1049999999999995,1.3499999999999996,1.7550000000000001,1.5524999999999998,1.5524999999999998,0.20250000000000024
9,9,0,SPEAKER_00,disengaged,30,32,0,32,54.118125,54.11812500000002,0.2362499999999983,3.8981250000000003,1.6911914062500006,1.5946874999999991,1.0684665006778076
9,9,0,SPEAKER_02,disengaged,3,1,1,0,0.03375,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.033749999999997726,0.0
9,9,1,SPEAKER_00,engaged,1,1,0,1,0.4031875,0.40319824999998843,0.40319824999998843,0.40319824999998843,0.40319824999998843,0.40319824999998843,0.0
9,9,2,SPEAKER_00,disengaged,4,6,0,6,10.910375,10.910417000000024,0.14194825000001288,8.251874999999998,1.8184028333333373,0.4471875000000054,2.9032789817185254
9,9,3,SPEAKER_00,engaged,8,8,0,8,16.4803125,16.48034374999999,0.16874999999998863,6.446249999999992,2.0600429687499986,1.4596875000000153,1.8567257474396797
9,9,3,SPEAKER_02,engaged,2,2,0,2,1.8225,1.8225000000000193,0.40500000000002956,1.4174999999999898,0.9112500000000097,0.9112500000000097,0.5062499999999801
9,9,4,SPEAKER_02,disengaged,4,4,0,4,1.755,1.7550000000000523,0.08437500000002274,1.4681249999999864,0.4387500000000131,0.1012500000000216,0.5944696296910227
9,9,4,SPEAKER_00,disengaged,2,2,0,2,1.508625,1.5086142499999653,0.6986142499999914,0.8099999999999739,0.7543071249999826,0.7543071249999826,0.055692874999991204
9,9,5,SPEAKER_00,engaged,2,2,0,2,6.4568125,6.456801750000011,2.008125000000007,4.448676750000004,3.2284008750000055,3.2284008750000055,1.2202758749999987
9,9,5,SPEAKER_02,engaged,1,1,0,1,0.7425,0.7424999999999784,0.7424999999999784,0.7424999999999784,0.7424999999999784,0.7424999999999784,0.0
9,9,11,SPEAKER_02,engaged,1,1,0,1,0.556875,0.5568750000000193,0.5568750000000193,0.5568750000000193,0.5568750000000193,0.5568750000000193,0.0
9,9,11,SPEAKER_00,engaged,2,2,0,2,0.92675,0.9267392499999971,0.23486425000001532,0.6918749999999818,0.46336962499999856,0.46336962499999856,0.22850537499998325
9,9,12,SPEAKER_00,disengaged,3,3,0,3,8.2048125,8.204790999999972,1.3686767499999917,4.827989250000002,2.734930333333324,2.0081249999999784,1.5028628763320195
9,9,13,SPEAKER_00,engaged,2,2,0,2,2.72625,2.7262500000000216,1.2474267500000167,1.478823250000005,1.3631250000000108,1.3631250000000108,0.11569824999999412
9,9,14,SPEAKER_00,disengaged,1,1,0,1,1.6434375,1.643468750000011,1.643468750000011,1.643468750000011,1.643468750000011,1.643468750000011,0.0
9,9,17,SPEAKER_03,engaged,14,15,1,14,20.75625,20.75624999999991,0.01687499999997044,3.7293750000000045,1.383749999999994,1.0631250000000136,1.1751269878187667
9,9,17,SPEAKER_00,engaged,9,8,1,7,17.701875,17.701875,0.016875000000027285,4.38749999999996,2.212734375,2.126249999999999,1.4854179210398806
9,9,17,SPEAKER_02,engaged,7,6,0,6,10.479375,10.479375000000061,0.06749999999999545,5.298750000000041,1.7465625000000102,0.936562500000008,1.7882922468534905
9,9,17,SPEAKER_01,engaged,3,4,0,4,3.661875,3.661875000000009,0.47249999999996817,1.2824999999999704,0.9154687500000023,0.9534375000000352,0.3103291394708061
9,9,19,SPEAKER_02,engaged,3,3,0,3,5.011875,5.011875000000032,0.06749999999999545,2.4975000000000023,1.6706250000000107,2.446875000000034,1.1337689496762662
9,9,19,SPEAKER_01,engaged,1,1,0,1,0.6669375,0.6669482500000186,0.6669482500000186,0.6669482500000186,0.6669482500000186,0.6669482500000186,0.0
9,9,20,SPEAKER_01,disengaged,9,9,0,9,13.9471875,13.947218750000104,0.2868750000000091,4.100625000000036,1.5496909722222338,1.1137500000000387,1.1224527238525597
9,9,20,SPEAKER_02,disengaged,4,3,0,3,2.075625,2.0756249999999454,0.050624999999911324,1.9068750000000136,0.6918749999999818,0.11812500000002046,0.8595765672702119
9,9,20,SPEAKER_00,disengaged,3,1,0,1,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.0
9,9,20,SPEAKER_04,disengaged,34,36,1,35,37.141875,37.1418750000002,0.016875000000027285,3.105000000000018,1.0317187500000056,0.9281250000000227,0.6092312931512074
