participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
7,5,0,SPEAKER_04,engaged,1,1,0,1,0.995625,0.9956250000000002,0.9956250000000002,0.9956250000000002,0.9956250000000002,0.9956250000000002,0.0
7,5,0,SPEAKER_01,engaged,6,4,0,4,4.01625,4.016250000000004,0.5399999999999991,1.7550000000000026,1.004062500000001,0.8606250000000011,0.45429493362654944
7,5,0,SPEAKER_03,engaged,9,9,0,9,5.045625,5.045624999999999,0.06750000000000433,1.1643749999999962,0.5606249999999999,0.5062499999999996,0.37029232539981044
7,5,0,SPEAKER_10,engaged,3,3,1,2,0.894375,0.8943749999999948,0.03375000000000128,0.6749999999999954,0.29812499999999825,0.18562499999999815,0.2736086964078422
7,5,0,SPEAKER_02,engaged,3,5,1,4,2.97,2.969999999999997,0.016874999999998863,1.6368750000000034,0.5939999999999994,0.5737499999999969,0.5875214889687028
7,5,0,SPEAKER_05,engaged,2,2,0,2,0.898,0.8979892499999949,0.2567392499999954,0.6412499999999994,0.4489946249999974,0.4489946249999974,0.192255375000002
7,5,1,SPEAKER_05,disengaged,1,1,0,1,2.7,2.6999999999999957,2.6999999999999957,2.6999999999999957,2.6999999999999957,2.6999999999999957,0.0
7,5,2,SPEAKER_05,engaged,12,16,3,13,32.76,32.76,0.016874999999991758,4.809374999999989,2.0475,1.8815625000000011,1.4257444011077298
7,5,2,SPEAKER_02,engaged,6,3,0,3,1.873125,1.873125000000016,0.30375000000000796,1.0800000000000054,0.6243750000000053,0.48937500000000256,0.3309680403755017
7,5,2,SPEAKER_01,engaged,4,4,1,3,1.670625,1.6706249999999798,0.016874999999991758,0.691874999999996,0.41765624999999496,0.480937499999996,0.2626150696450761
7,5,2,SPEAKER_00,engaged,2,1,0,1,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.0
7,5,3,SPEAKER_05,disengaged,2,2,0,2,4.0591875,4.059166999999988,0.8777812499999982,3.18138574999999,2.029583499999994,2.029583499999994,1.1518022499999958
7,5,4,SPEAKER_05,engaged,1,1,0,1,0.7,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.0
7,5,5,SPEAKER_05,disengaged,2,2,0,2,0.640625,0.6406249999999858,0.20944824999999412,0.43117674999999167,0.3203124999999929,0.3203124999999929,0.11086424999999878
7,5,6,SPEAKER_05,engaged,6,6,1,5,7.9701875,7.970208000000042,0.03375000000002615,3.510000000000005,1.328368000000007,0.8716664999999963,1.3006159344621162
7,5,6,SPEAKER_00,engaged,4,4,2,2,0.455625,0.4556249999999693,0.016874999999998863,0.3543749999999761,0.11390624999999233,0.04218749999999716,0.14036460265923473
7,5,7,SPEAKER_05,disengaged,2,2,0,2,2.7055625,2.7055517499999837,0.8155517499999974,1.8899999999999864,1.3527758749999919,1.3527758749999919,0.5372241249999945
7,5,8,SPEAKER_05,engaged,9,9,2,7,20.503125,20.50312500000001,0.016874999999998863,4.775625000000019,2.278125000000001,2.0756250000000023,1.6112066033721462
7,5,8,SPEAKER_03,engaged,1,1,0,1,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.0
7,5,8,SPEAKER_07,engaged,11,11,1,10,6.98625,6.986250000000041,0.016874999999998863,1.7043749999999989,0.63511363636364,0.5400000000000205,0.4187815302055708
7,5,8,SPEAKER_02,engaged,9,9,0,9,17.263125,17.26312500000003,0.06750000000002387,7.678125000000023,1.9181250000000034,0.5062499999999943,2.458131435918352
7,5,8,SPEAKER_01,engaged,6,6,0,6,3.8556875,3.855698250000046,0.31194824999997195,1.029375000000016,0.6426163750000077,0.5990625000000023,0.2357234553522515
7,5,9,SPEAKER_01,disengaged,2,2,1,1,1.8484375,1.848468749999995,0.016874999999998863,1.8315937499999961,0.9242343749999975,0.9242343749999975,0.9073593749999986
7,5,9,SPEAKER_02,disengaged,1,1,0,1,0.77625,0.7762500000000045,0.7762500000000045,0.7762500000000045,0.7762500000000045,0.7762500000000045,0.0
7,5,9,SPEAKER_07,disengaged,1,1,0,1,1.771875,1.7718750000000227,1.7718750000000227,1.7718750000000227,1.7718750000000227,1.7718750000000227,0.0
7,5,10,SPEAKER_04,engaged,2,2,2,0,0.050625,0.05062499999999659,0.016874999999998863,0.033749999999997726,0.025312499999998295,0.025312499999998295,0.008437499999999432
7,5,10,SPEAKER_09,engaged,2,1,0,1,0.70875,0.7087499999999807,0.7087499999999807,0.7087499999999807,0.7087499999999807,0.7087499999999807,0.0
7,5,10,SPEAKER_01,engaged,1,1,0,1,1.215,1.214999999999975,1.214999999999975,1.214999999999975,1.214999999999975,1.214999999999975,0.0
7,5,11,SPEAKER_01,disengaged,3,3,1,2,0.4905,0.490489249999996,0.016874999999998863,0.27111424999998235,0.16349641666666534,0.20250000000001478,0.1073944712877706
7,5,11,SPEAKER_09,disengaged,2,1,0,1,1.366875,1.3668749999999648,1.3668749999999648,1.3668749999999648,1.3668749999999648,1.3668749999999648,0.0
7,5,12,SPEAKER_01,engaged,3,2,1,1,1.8218125,1.8218017499999917,0.033749999999997726,1.788051749999994,0.9109008749999958,0.9109008749999958,0.8771508749999981
7,5,12,SPEAKER_02,engaged,6,7,1,6,5.248125,5.2481249999999875,0.033749999999997726,2.733750000000015,0.7497321428571411,0.3543749999999761,0.8984302317807267
7,5,12,SPEAKER_09,engaged,9,10,0,10,23.99625,23.996250000000032,0.23625000000004093,8.015625,2.399625000000003,1.5187500000000114,2.3487890530281614
7,5,12,SPEAKER_05,engaged,1,1,0,1,0.4155,0.4154892499999505,0.4154892499999505,0.4154892499999505,0.4154892499999505,0.4154892499999505,0.0
7,5,13,SPEAKER_05,disengaged,5,6,0,6,9.5918125,9.591801749999945,0.11812500000002046,3.786801749999995,1.5986336249999908,1.2318750000000023,1.4619005219758254
7,5,13,SPEAKER_09,disengaged,2,1,1,0,0.0056875,0.005698249999966265,0.005698249999966265,0.005698249999966265,0.005698249999966265,0.005698249999966265,0.0
7,5,13,SPEAKER_04,disengaged,3,2,0,2,0.118125,0.11812500000002046,0.05062500000002501,0.06749999999999545,0.05906250000001023,0.05906250000001023,0.00843749999998522
7,5,14,SPEAKER_09,engaged,16,17,2,15,19.6878125,19.687843750000013,0.01687499999997044,4.286250000000052,1.1581084558823538,0.5906249999999886,1.451099566373745
7,5,14,SPEAKER_05,engaged,14,15,2,13,11.2828125,11.282781249999971,0.016875000000027285,3.3074999999999477,0.7521854166666647,0.35437500000000455,0.9257103086719779
7,5,14,SPEAKER_06,engaged,4,4,1,3,2.683125,2.683125000000075,0.016875000000027285,2.4131249999999795,0.6707812500000188,0.1265625000000341,1.0078045421197213
7,5,15,SPEAKER_05,disengaged,3,5,0,5,10.43575,10.435760749999986,0.08437500000002274,4.057010750000018,2.087152149999997,2.4637500000000045,1.385848631389258
7,5,15,SPEAKER_09,disengaged,2,1,0,1,1.0431875,1.043198249999989,1.043198249999989,1.043198249999989,1.043198249999989,1.043198249999989,0.0
7,5,16,SPEAKER_09,engaged,4,2,1,1,0.5434375,0.5434687499999882,0.016875000000027285,0.5265937499999609,0.2717343749999941,0.2717343749999941,0.2548593749999668
7,5,16,SPEAKER_05,engaged,16,14,4,10,14.962375,14.962364250000064,0.01687499999997044,4.96124999999995,1.0687403035714331,0.6328124999999716,1.351996148778369
7,5,16,SPEAKER_06,engaged,5,6,1,5,1.89,1.889999999999759,0.01687499999997044,0.7256249999999227,0.3149999999999598,0.24468749999999773,0.2791043151762108
7,5,16,SPEAKER_01,engaged,20,19,0,19,14.495625,14.495624999999905,0.050624999999911324,2.3456249999998704,0.7629276315789424,0.5568749999999909,0.6187586407102341
7,5,16,SPEAKER_02,engaged,20,22,2,20,12.875625,12.875625000000014,0.01687499999997044,1.6706249999999727,0.5852556818181824,0.4724999999999966,0.4064161224636491
7,5,16,SPEAKER_00,engaged,4,4,1,3,0.961875,0.9618750000000773,0.016875000000084128,0.48937499999999545,0.24046875000001933,0.22781249999999886,0.20228015409866112
7,5,16,SPEAKER_07,engaged,22,22,2,20,13.246875,13.246875000000216,0.016874999999913598,1.771874999999909,0.6021306818181916,0.5484375000000341,0.46541711570054406
7,5,17,SPEAKER_05,disengaged,1,1,0,1,0.7655625,0.765551749999986,0.765551749999986,0.765551749999986,0.765551749999986,0.765551749999986,0.0
7,5,17,SPEAKER_02,disengaged,1,1,0,1,0.3506875,0.35069824999999355,0.35069824999999355,0.35069824999999355,0.35069824999999355,0.35069824999999355,0.0
7,5,18,SPEAKER_02,engaged,9,10,1,9,9.713125,9.713124999999764,0.033749999999997726,4.252499999999884,0.9713124999999764,0.6095468750000634,1.162735869972305
7,5,18,SPEAKER_01,engaged,6,5,3,2,0.3375,0.3375000000001478,0.01687499999997044,0.2025000000000432,0.06750000000002956,0.03375000000005457,0.06998548956749279
7,5,18,SPEAKER_00,engaged,9,8,3,5,1.78875,1.7887499999998795,0.01687499999997044,0.5737499999999613,0.22359374999998494,0.15187499999996135,0.21622894360995618
7,5,18,SPEAKER_07,engaged,4,4,1,3,1.92375,1.9237500000001546,0.016875000000084128,0.8606250000000273,0.48093750000003865,0.5231250000000216,0.3096688944965877
