participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
9,4,0,SPEAKER_00,engaged,2,2,0,2,4.6813125,4.68132325,1.3400732499999997,3.34125,2.340661625,2.340661625,1.0005883750000002
9,4,1,SPEAKER_00,disengaged,2,2,0,2,2.0184375,2.018468750000002,0.8100000000000005,1.2084687500000015,1.009234375000001,1.009234375000001,0.19923437500000052
9,4,1,SPEAKER_06,disengaged,1,1,0,1,0.2081875,0.2081982499999988,0.2081982499999988,0.2081982499999988,0.2081982499999988,0.2081982499999988,0.0
9,4,2,SPEAKER_06,engaged,1,1,0,1,0.2309375,0.2309687500000006,0.2309687500000006,0.2309687500000006,0.2309687500000006,0.2309687500000006,0.0
9,4,2,SPEAKER_00,engaged,1,1,0,1,0.7378125,0.7377812500000012,0.7377812500000012,0.7377812500000012,0.7377812500000012,0.7377812500000012,0.0
9,4,3,SPEAKER_00,disengaged,1,2,0,2,2.35075,2.3507607500000063,0.354375000000001,1.9963857500000053,1.1753803750000031,1.1753803750000031,0.8210053750000021
9,4,4,SPEAKER_04,engaged,3,3,0,3,1.78875,1.7887500000000003,0.067499999999999,1.4343749999999993,0.5962500000000001,0.286875000000002,0.5993727189737614
9,4,4,SPEAKER_00,engaged,1,1,0,1,0.4653125,0.4652812500000003,0.4652812500000003,0.4652812500000003,0.4652812500000003,0.4652812500000003,0.0
9,4,5,SPEAKER_00,disengaged,5,5,0,5,8.22575,8.225760749999996,0.6581249999999983,3.324375,1.645152149999999,1.4926357500000016,0.9593806904253339
9,4,5,SPEAKER_04,disengaged,1,1,1,0,0.016875,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.0
9,4,6,SPEAKER_06,engaged,1,1,0,1,3.5288125,3.528823250000002,3.528823250000002,3.528823250000002,3.528823250000002,3.528823250000002,0.0
9,4,7,SPEAKER_06,disengaged,3,3,1,2,1.2471875,1.2472187500000018,0.016874999999998863,1.1459687500000015,0.41573958333333394,0.08437500000000142,0.5170848024505729
9,4,7,SPEAKER_08,disengaged,1,1,0,1,0.219375,0.21937499999999943,0.21937499999999943,0.21937499999999943,0.21937499999999943,0.21937499999999943,0.0
9,4,9,SPEAKER_06,disengaged,1,1,0,1,0.81,0.8099999999999952,0.8099999999999952,0.8099999999999952,0.8099999999999952,0.8099999999999952,0.0
9,4,9,SPEAKER_05,disengaged,2,2,0,2,0.63675,0.6367392500000051,0.08437500000000142,0.5523642500000037,0.31836962500000254,0.31836962500000254,0.23399462500000112
9,4,10,SPEAKER_05,engaged,1,1,0,1,3.9705625,3.9705517500000056,3.9705517500000056,3.9705517500000056,3.9705517500000056,3.9705517500000056,0.0
9,4,10,SPEAKER_09,engaged,6,6,1,5,1.636875,1.6368750000000034,0.016874999999998863,0.708750000000002,0.27281250000000057,0.08437500000000142,0.30334608561220855
9,4,10,SPEAKER_04,engaged,4,4,2,2,0.54,0.5399999999999991,0.033749999999997726,0.421875,0.1349999999999998,0.04218750000000071,0.165770572818278
9,4,10,SPEAKER_07,engaged,3,3,0,3,2.295,2.2950000000000017,0.05062499999999659,1.4006250000000051,0.7650000000000006,0.84375,0.5539411351849615
9,4,11,SPEAKER_04,disengaged,2,2,1,1,0.658,0.65798925,0.016874999999998863,0.6411142500000011,0.328994625,0.328994625,0.3121196250000011
9,4,12,SPEAKER_00,engaged,1,1,0,1,0.8903125,0.8902812499999868,0.8902812499999868,0.8902812499999868,0.8902812499999868,0.8902812499999868,0.0
9,4,13,SPEAKER_00,disengaged,4,4,0,4,6.0145625,6.014584000000028,0.23882324999999582,3.4425000000000097,1.503646000000007,1.166630375000011,1.1823370028615106
9,4,14,SPEAKER_00,engaged,1,1,0,1,2.0396875,2.039718750000006,2.039718750000006,2.039718750000006,2.039718750000006,2.039718750000006,0.0
9,4,14,SPEAKER_01,engaged,1,1,1,0,0.016875,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.016874999999998863,0.0
9,4,14,SPEAKER_05,engaged,1,1,0,1,1.5525,1.5524999999999949,1.5524999999999949,1.5524999999999949,1.5524999999999949,1.5524999999999949,0.0
9,4,15,SPEAKER_04,disengaged,7,7,1,6,5.43375,5.433750000000018,0.016874999999998863,1.6031250000000057,0.7762500000000025,0.6412499999999994,0.520513354089707
9,4,15,SPEAKER_05,disengaged,5,5,2,3,2.39625,2.396249999999995,0.016874999999998863,1.3162499999999966,0.47924999999999895,0.421875,0.47593483666359154
9,4,16,SPEAKER_00,engaged,1,1,0,1,1.636875,1.6368750000000034,1.6368750000000034,1.6368750000000034,1.6368750000000034,1.6368750000000034,0.0
9,4,17,SPEAKER_00,disengaged,5,5,0,5,8.5725,8.572499999999962,0.4893750000000239,3.375,1.7144999999999926,1.4343749999999886,1.0798206882394827
9,4,18,SPEAKER_05,engaged,4,4,0,4,4.995,4.994999999999948,0.3712500000000034,2.345624999999984,1.248749999999987,1.13906249999998,0.8363771624168626
9,4,18,SPEAKER_00,engaged,9,9,0,9,22.51125,22.511250000000018,0.8100000000000023,5.737500000000011,2.501250000000002,2.2106250000000216,1.386942455547455
9,4,18,SPEAKER_04,engaged,7,8,0,8,6.75,6.750000000000142,0.08437500000002274,2.2443750000000193,0.8437500000000178,0.48937500000000966,0.8556473700508875
9,4,18,SPEAKER_06,engaged,4,5,1,4,4.48875,4.488750000000039,0.016874999999998863,2.3962499999999807,0.8977500000000077,0.6750000000000682,0.8065755737994942
9,4,18,SPEAKER_01,engaged,4,3,1,2,1.8225,1.822499999999991,0.016874999999998863,1.1812500000000057,0.6074999999999969,0.6243749999999864,0.4755038446216838
9,4,18,SPEAKER_03,engaged,3,1,0,1,1.11375,1.1137500000000387,1.1137500000000387,1.1137500000000387,1.1137500000000387,1.1137500000000387,0.0
9,4,18,SPEAKER_09,engaged,2,2,0,2,2.278125,2.278125000000017,0.9787499999999909,1.2993750000000261,1.1390625000000085,1.1390625000000085,0.16031250000001762
9,4,19,SPEAKER_00,disengaged,2,2,0,2,2.7410625,2.741040999999967,1.028051750000003,1.7129892499999642,1.3705204999999836,1.3705204999999836,0.34246874999998056
9,4,20,SPEAKER_00,engaged,5,5,0,5,9.6611875,9.661176750000038,0.2280517500000201,3.172499999999985,1.9322353500000076,2.413125000000008,1.061251999631085
9,4,21,SPEAKER_04,disengaged,4,4,0,4,5.146875,5.146875000000023,0.47249999999996817,2.0418750000000045,1.2867187500000057,1.316250000000025,0.7023300193318754
9,4,21,SPEAKER_06,disengaged,1,1,0,1,0.91125,0.9112499999999955,0.9112499999999955,0.9112499999999955,0.9112499999999955,0.9112499999999955,0.0
