participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
11,9,0,SPEAKER_00,disengaged,5,6,0,6,8.91,8.91,0.134999999999998,2.5649999999999995,1.485,1.6875000000000004,0.7573096914406947
11,9,1,SPEAKER_00,engaged,1,1,0,1,3.4666875,3.466666,3.466666,3.466666,3.466666,3.466666,0.0
11,9,2,SPEAKER_00,disengaged,2,2,0,2,3.83125,3.831249999999997,0.23194824999999852,3.5993017499999986,1.9156249999999986,1.9156249999999986,1.68367675
11,9,3,SPEAKER_00,engaged,3,3,1,2,1.59125,1.5912499999999987,0.03846874999999983,0.9452812500000007,0.5304166666666662,0.6074999999999982,0.3741956776406306
11,9,4,SPEAKER_00,disengaged,2,2,0,2,1.2491875,1.249167,0.3546562499999979,0.894510750000002,0.6245835,0.6245835,0.26992725000000206
11,9,5,SPEAKER_00,engaged,3,3,0,3,12.183875,12.183885749999995,2.2276357499999975,6.884999999999998,4.061295249999998,3.071249999999999,2.0261462002333706
11,9,5,SPEAKER_01,engaged,2,2,0,2,0.118125,0.11812500000000625,0.050625000000003695,0.06750000000000256,0.059062500000003126,0.059062500000003126,0.008437499999999432
11,9,6,SPEAKER_00,disengaged,4,4,0,4,5.2690625,5.269031250000012,0.4090312499999982,3.425625000000011,1.317257812500003,0.7171875000000014,1.227945955534838
11,9,6,SPEAKER_01,disengaged,2,2,1,1,1.164375,1.1643750000000068,0.016874999999998863,1.147500000000008,0.5821875000000034,0.5821875000000034,0.5653125000000045
11,9,7,SPEAKER_00,engaged,1,1,0,1,1.211375,1.2113857500000051,1.2113857500000051,1.2113857500000051,1.2113857500000051,1.2113857500000051,0.0
11,9,8,SPEAKER_00,disengaged,9,8,2,6,17.38125,17.38124999999998,0.016874999999998863,5.653125000000003,2.1726562499999975,1.7212499999999977,1.92015237203612
11,9,8,SPEAKER_01,disengaged,11,11,1,10,12.301875,12.30187500000001,0.033749999999997726,2.4299999999999926,1.1183522727272737,1.1981249999999903,0.709957648821274
11,9,9,SPEAKER_00,engaged,12,12,1,11,12.065625,12.065625000000026,0.016874999999998863,3.0037499999999966,1.0054687500000021,0.7678125000000051,0.8000499709734961
11,9,9,SPEAKER_01,engaged,16,15,0,15,21.43125,21.431250000000063,0.11812499999999204,4.438124999999985,1.4287500000000042,1.2487500000000011,1.1128405377680968
11,9,10,SPEAKER_02,disengaged,1,1,0,1,0.50625,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.5062499999999943,0.0
11,9,11,SPEAKER_01,engaged,2,1,0,1,0.590625,0.590625000000017,0.590625000000017,0.590625000000017,0.590625000000017,0.590625000000017,0.0
11,9,11,SPEAKER_00,engaged,3,4,0,4,10.9790625,10.979031249999963,0.6243749999999864,6.490281249999981,2.7447578124999907,1.9321874999999977,2.243537124343632
11,9,12,SPEAKER_00,disengaged,1,1,0,1,4.6,4.600000000000023,4.600000000000023,4.600000000000023,4.600000000000023,4.600000000000023,0.0
11,9,13,SPEAKER_00,engaged,1,1,0,1,0.9,0.9000000000000057,0.9000000000000057,0.9000000000000057,0.9000000000000057,0.9000000000000057,0.0
11,9,14,SPEAKER_00,disengaged,1,1,0,1,0.7684375,0.7684687499999825,0.7684687499999825,0.7684687499999825,0.7684687499999825,0.7684687499999825,0.0
