participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
9,3-1,0,SPEAKER_01,disengaged,1,1,0,1,1.1400625,1.1400732499999997,1.1400732499999997,1.1400732499999997,1.1400732499999997,1.1400732499999997,0.0
9,3-1,1,SPEAKER_01,engaged,2,2,0,2,0.9021875,0.9022187500000003,0.07534375000000004,0.8268750000000002,0.45110937500000015,0.45110937500000015,0.3757656250000001
9,3-1,2,SPEAKER_01,disengaged,1,1,0,1,0.675,0.6749999999999989,0.6749999999999989,0.6749999999999989,0.6749999999999989,0.6749999999999989,0.0
9,3-1,3,SPEAKER_03,engaged,1,1,0,1,0.9884375,0.9884062500000006,0.9884062500000006,0.9884062500000006,0.9884062500000006,0.9884062500000006,0.0
9,3-1,4,SPEAKER_03,disengaged,1,1,0,1,1.1333125,1.1333340000000014,1.1333340000000014,1.1333340000000014,1.1333340000000014,1.1333340000000014,0.0
9,3-1,5,SPEAKER_03,engaged,2,2,0,2,4.111,4.111042000000005,1.72632325,2.3847187500000047,2.0555210000000024,2.0555210000000024,0.3291977500000023
9,3-1,6,SPEAKER_03,disengaged,2,2,0,2,1.411875,1.4118749999999967,0.4003437500000011,1.0115312499999956,0.7059374999999983,0.7059374999999983,0.3055937499999972
9,3-1,7,SPEAKER_03,engaged,1,1,0,1,0.8,0.8000000000000007,0.8000000000000007,0.8000000000000007,0.8000000000000007,0.8000000000000007,0.0
9,3-1,8,SPEAKER_03,disengaged,2,2,0,2,1.52875,1.5287500000000023,0.15007325000000193,1.3786767500000003,0.7643750000000011,0.7643750000000011,0.6143017499999992
9,3-1,9,SPEAKER_03,engaged,7,7,0,7,9.17,9.170000000000002,0.5399999999999991,1.9406249999999972,1.3100000000000003,1.1643749999999997,0.5343655494673939
9,3-1,10,SPEAKER_03,disengaged,1,1,0,1,0.6333125,0.6333339999999978,0.6333339999999978,0.6333339999999978,0.6333339999999978,0.6333339999999978,0.0
9,3-1,11,SPEAKER_03,engaged,2,2,0,2,1.4384375,1.4384687500000126,0.1390937500000078,1.2993750000000048,0.7192343750000063,0.7192343750000063,0.5801406249999985
9,3-1,12,SPEAKER_03,disengaged,1,2,0,2,4.9094375,4.909448249999997,1.0125000000000028,3.896948249999994,2.4547241249999985,2.4547241249999985,1.4422241249999956
9,3-1,13,SPEAKER_03,engaged,1,1,0,1,1.6721875,1.672218749999999,1.672218749999999,1.672218749999999,1.672218749999999,1.672218749999999,0.0
9,3-1,13,SPEAKER_00,engaged,5,5,1,4,0.7034375,0.7034062499999933,0.016874999999998863,0.3206249999999997,0.14068124999999868,0.10124999999999318,0.10392412421449788
9,3-1,13,SPEAKER_06,engaged,8,6,1,5,2.86875,2.8687500000000057,0.033749999999997726,1.3500000000000085,0.47812500000000097,0.3881249999999987,0.4362186593326825
9,3-1,13,SPEAKER_01,engaged,1,1,0,1,2.278125,2.2781249999999957,2.2781249999999957,2.2781249999999957,2.2781249999999957,2.2781249999999957,0.0
9,3-1,13,SPEAKER_09,engaged,2,4,0,4,5.315625,5.315625000000004,0.43875000000000597,3.509999999999991,1.328906250000001,0.6834375000000037,1.2635631642767893
9,3-1,14,SPEAKER_00,disengaged,1,1,0,1,0.4333125,0.4333340000000021,0.4333340000000021,0.4333340000000021,0.4333340000000021,0.4333340000000021,0.0
9,3-1,15,SPEAKER_00,engaged,1,1,0,1,0.4334375,0.43346875000000296,0.43346875000000296,0.43346875000000296,0.43346875000000296,0.43346875000000296,0.0
9,3-1,15,SPEAKER_03,engaged,1,1,0,1,0.069875,0.06986424999999485,0.06986424999999485,0.06986424999999485,0.06986424999999485,0.06986424999999485,0.0
9,3-1,16,SPEAKER_03,disengaged,2,2,0,2,1.479,1.47895800000002,0.40090625000000557,1.0780517500000144,0.73947900000001,0.73947900000001,0.3385727500000044
9,3-1,17,SPEAKER_03,engaged,1,1,0,1,0.6333125,0.6333339999999907,0.6333339999999907,0.6333339999999907,0.6333339999999907,0.6333339999999907,0.0
9,3-1,18,SPEAKER_03,disengaged,3,6,0,6,1.8878125,1.887781249999989,0.05062499999999659,0.6896562499999987,0.3146302083333315,0.24468749999999062,0.24097150404276876
9,3-1,18,SPEAKER_08,disengaged,5,1,0,1,0.556875,0.5568750000000051,0.5568750000000051,0.5568750000000051,0.5568750000000051,0.5568750000000051,0.0
9,3-1,19,SPEAKER_03,engaged,4,5,0,5,4.9216875,4.921667000000014,0.44715625000000614,1.5524999999999949,0.9843334000000027,1.0657607499999955,0.37585482772656
9,3-1,20,SPEAKER_03,disengaged,1,1,0,1,2.2666875,2.266666999999998,2.266666999999998,2.266666999999998,2.266666999999998,2.266666999999998,0.0
9,3-1,21,SPEAKER_03,engaged,2,4,0,4,1.8095,1.809510749999987,0.15187499999998977,0.6113857499999966,0.45237768749999674,0.5231250000000003,0.17879731442801208
9,3-1,21,SPEAKER_04,engaged,6,3,2,1,0.3375,0.3375000000000057,0.016874999999998863,0.2868749999999949,0.11250000000000189,0.03375000000001194,0.1234940535005587
9,3-1,21,SPEAKER_06,engaged,5,4,0,4,3.9469375,3.9469482500000055,0.06750000000000966,2.6156249999999943,0.9867370625000014,0.6319116250000008,1.0225527801027563
